#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
2392000      3.05e-02      2.76e-03      3.08e-03    4.8e-05
2394000      2.16e-02      1.03e-03      2.85e-03    4.8e-05
2396000      1.83e-01      5.06e-03      2.54e-02    4.8e-05
2398000      4.01e-02      3.97e-03      4.78e-03    4.8e-05
2400000      1.46e-01      2.84e-03      2.11e-02    4.6e-05
2402000      2.77e-02      1.23e-03      3.92e-03    4.6e-05
2404000      4.34e-02      1.49e-03      6.21e-03    4.6e-05
2406000      2.83e-02      7.18e-04      4.08e-03    4.6e-05
2408000      3.32e-02      7.38e-04      4.80e-03    4.6e-05
2410000      2.39e-02      2.84e-04      3.48e-03    4.6e-05
2412000      1.02e-01      7.49e-04      1.48e-02    4.6e-05
2414000      4.65e-02      6.32e-03      4.48e-03    4.6e-05
2416000      3.94e-02      4.22e-04      5.72e-03    4.6e-05
2418000      3.27e-02      1.38e-03      4.50e-03    4.6e-05
2420000      4.09e-02      3.99e-03      5.02e-03    4.6e-05
2422000      1.54e-01      5.04e-03      2.21e-02    4.6e-05
2424000      2.09e-01      3.99e-03      3.03e-02    4.6e-05
2426000      2.10e-01      4.12e-03      3.05e-02    4.6e-05
2428000      1.61e-01      6.04e-03      2.24e-02    4.6e-05
2430000      2.45e-02      2.98e-03      2.64e-03    4.6e-05
2432000      1.62e-01      5.15e-04      2.36e-02    4.6e-05
2434000      2.96e-02      9.74e-04      4.18e-03    4.6e-05
2436000      4.48e-02      1.83e-03      6.37e-03    4.6e-05
2438000      3.39e-02      1.53e-04      4.95e-03    4.6e-05
2440000      3.79e-02      4.70e-03      4.12e-03    4.4e-05
2442000      2.61e-02      1.72e-03      3.35e-03    4.4e-05
2444000      1.64e-01      4.12e-03      2.43e-02    4.4e-05
2446000      1.28e-01      5.90e-03      1.84e-02    4.4e-05
2448000      2.58e-02      6.15e-04      3.83e-03    4.4e-05
2450000      1.73e-01      5.04e-03      2.55e-02    4.4e-05
2452000      2.81e-02      3.03e-03      3.37e-03    4.4e-05
2454000      3.41e-02      8.31e-04      5.00e-03    4.4e-05
2456000      1.57e-01      1.27e-03      2.35e-02    4.4e-05
2458000      1.82e-01      4.02e-03      2.70e-02    4.4e-05
2460000      2.38e-01      5.65e-03      3.53e-02    4.4e-05
2462000      2.07e-01      1.55e-03      3.09e-02    4.4e-05
2464000      3.56e-02      3.21e-03      4.61e-03    4.4e-05
2466000      1.48e-02      1.15e-03      1.76e-03    4.4e-05
2468000      3.03e-02      1.44e-03      4.37e-03    4.4e-05
2470000      8.64e-02      1.14e-03      1.29e-02    4.4e-05
2472000      3.46e-02      4.14e-03      3.89e-03    4.4e-05
2474000      8.29e-02      1.87e-03      1.23e-02    4.4e-05
2476000      9.55e-02      6.58e-03      1.20e-02    4.4e-05
2478000      2.08e-01      8.00e-04      3.11e-02    4.4e-05
2480000      3.61e-02      2.60e-03      4.56e-03    4.2e-05
2482000      7.48e-02      8.81e-04      1.14e-02    4.2e-05
2484000      2.77e-02      1.65e-03      3.76e-03    4.2e-05
2486000      1.35e-02      9.81e-04      1.69e-03    4.2e-05
2488000      3.60e-02      2.63e-03      4.53e-03    4.2e-05
2490000      2.40e-02      1.60e-03      3.42e-03    4.2e-05
2492000      3.62e-02      4.34e-03      4.14e-03    4.2e-05
2494000      1.78e-01      2.21e-03      2.72e-02    4.2e-05
2496000      3.88e-02      2.55e-03      5.65e-03    4.2e-05
2498000      3.58e-02      2.28e-03      5.13e-03    4.2e-05
2500000      2.03e-02      1.65e-03      2.39e-03    4.2e-05
2502000      9.10e-02      1.85e-04      1.39e-02    4.2e-05
2504000      2.37e-02      2.51e-03      2.02e-03    4.2e-05
2506000      2.02e-01      4.68e-03      3.06e-02    4.2e-05
2508000      8.65e-02      9.54e-04      1.32e-02    4.2e-05
2510000      4.59e-02      3.97e-03      5.18e-03    4.2e-05
2512000      2.64e-01      6.14e-03      4.02e-02    4.2e-05
2514000      5.69e-02      1.44e-04      8.72e-03    4.2e-05
2516000      9.58e-02      2.21e-03      1.46e-02    4.2e-05
2518000      3.65e-02      4.02e-03      2.85e-03    4.2e-05
2520000      2.19e-01      6.21e-03      3.41e-02    3.9e-05
2522000      2.63e-02      1.19e-04      4.12e-03    3.9e-05
2524000      2.66e-02      3.16e-04      4.16e-03    3.9e-05
2526000      2.73e-02      3.77e-03      2.76e-03    3.9e-05
2528000      3.81e-02      4.45e-03      2.41e-03    3.9e-05
2530000      2.33e-02      8.78e-04      3.57e-03    3.9e-05
2532000      2.06e-01      1.86e-03      3.24e-02    3.9e-05
2534000      4.31e-02      5.25e-03      2.01e-03    3.9e-05
2536000      7.65e-02      9.59e-03      2.19e-03    3.9e-05
2538000      4.61e-02      6.33e-03      4.69e-03    3.9e-05
2540000      2.37e-02      6.27e-04      3.68e-03    3.9e-05
2542000      1.61e-01      9.96e-04      2.53e-02    3.9e-05
2544000      1.83e-01      1.95e-03      2.88e-02    3.9e-05
2546000      3.39e-02      4.95e-03      3.13e-03    3.9e-05
2548000      2.15e-01      3.73e-03      3.37e-02    3.9e-05
2550000      4.38e-02      1.12e-03      6.75e-03    3.9e-05
2552000      1.76e-01      1.42e-03      2.76e-02    3.9e-05
2554000      4.03e-02      4.55e-03      2.95e-03    3.9e-05
2556000      3.32e-02      1.74e-03      4.99e-03    3.9e-05
2558000      1.67e-01      9.18e-04      2.63e-02    3.9e-05
2560000      1.08e-02      6.28e-04      1.55e-03    3.8e-05
2562000      3.18e-02      1.78e-03      4.88e-03    3.8e-05
2564000      2.23e-02      2.74e-03      9.22e-04    3.8e-05
2566000      1.90e-01      2.09e-03      3.06e-02    3.8e-05
2568000      1.92e-02      1.31e-03      2.61e-03    3.8e-05
2570000      2.95e-02      1.20e-03      4.63e-03    3.8e-05
2572000      1.79e-01      1.23e-03      2.88e-02    3.8e-05
2574000      1.70e-01      3.76e-03      2.72e-02    3.8e-05
2576000      3.91e-02      2.77e-03      5.79e-03    3.8e-05
2578000      7.27e-02      2.39e-03      1.15e-02    3.8e-05
2580000      1.31e-02      4.05e-04      2.06e-03    3.8e-05
2582000      5.74e-02      1.26e-03      9.19e-03    3.8e-05
2584000      1.42e-02      4.43e-04      2.26e-03    3.8e-05
2586000      1.09e-01      1.31e-02      5.85e-03    3.8e-05
2588000      1.34e-02      6.61e-04      2.00e-03    3.8e-05
2590000      2.36e-02      8.52e-04      3.64e-03    3.8e-05
2592000      6.87e-02      7.90e-03      4.76e-03    3.8e-05
2594000      4.51e-02      5.03e-04      7.24e-03    3.8e-05
2596000      2.32e-02      2.89e-03      7.71e-04    3.8e-05
2598000      9.12e-02      3.05e-03      1.45e-02    3.8e-05
2600000      9.50e-02      1.46e-03      1.57e-02    3.6e-05
2602000      5.15e-02      1.28e-03      8.35e-03    3.6e-05
2604000      2.62e-02      1.77e-03      4.02e-03    3.6e-05
2606000      2.97e-02      1.79e-03      4.62e-03    3.6e-05
2608000      2.27e-01      3.65e-03      3.74e-02    3.6e-05
2610000      3.04e-02      8.28e-04      4.90e-03    3.6e-05
2612000      4.63e-02      3.55e-03      6.93e-03    3.6e-05
2614000      5.63e-03      6.73e-04      3.19e-04    3.6e-05
2616000      1.34e-01      6.99e-04      2.21e-02    3.6e-05
2618000      1.97e-02      6.77e-04      3.14e-03    3.6e-05
2620000      7.38e-02      6.43e-04      1.22e-02    3.6e-05
2622000      1.12e-01      7.85e-03      1.70e-02    3.6e-05
2624000      2.97e-02      2.52e-03      4.34e-03    3.6e-05
2626000      3.47e-02      4.35e-04      5.71e-03    3.6e-05
2628000      5.32e-02      4.31e-03      6.78e-03    3.6e-05
2630000      2.73e-02      1.58e-03      4.02e-03    3.6e-05
2632000      1.80e-01      3.51e-03      2.96e-02    3.6e-05
2634000      4.65e-02      4.55e-03      6.45e-03    3.6e-05
2636000      1.97e-01      9.82e-04      3.26e-02    3.6e-05
2638000      3.51e-02      2.23e-03      5.42e-03    3.6e-05
2640000      2.69e-02      2.68e-03      3.79e-03    3.4e-05
2642000      2.54e-02      2.15e-03      3.21e-03    3.4e-05
2644000      8.73e-02      3.47e-04      1.48e-02    3.4e-05
2646000      6.48e-02      4.10e-03      9.52e-03    3.4e-05
2648000      1.10e-02      2.64e-04      1.83e-03    3.4e-05
2650000      3.46e-02      2.86e-03      4.46e-03    3.4e-05
2652000      2.67e-02      2.36e-03      3.94e-03    3.4e-05
2654000      1.69e-02      1.84e-03      1.47e-03    3.4e-05
2656000      7.23e-02      3.42e-03      1.18e-02    3.4e-05
2658000      1.73e-01      3.49e-03      2.90e-02    3.4e-05
2660000      1.05e-01      2.70e-03      1.74e-02    3.4e-05
2662000      2.02e-02      2.12e-03      2.78e-03    3.4e-05
2664000      2.94e-02      2.91e-03      4.16e-03    3.4e-05
2666000      1.56e-01      5.03e-04      2.64e-02    3.4e-05
2668000      4.93e-02      1.57e-03      8.09e-03    3.4e-05
2670000      2.49e-02      2.32e-03      3.60e-03    3.4e-05
2672000      2.88e-02      3.80e-03      3.31e-03    3.4e-05
2674000      1.45e-02      5.14e-04      2.36e-03    3.4e-05
2676000      9.15e-02      1.62e-03      1.54e-02    3.4e-05
2678000      1.71e-01      5.75e-03      2.79e-02    3.4e-05
2680000      3.84e-02      3.63e-03      5.68e-03    3.2e-05
2682000      2.07e-02      2.51e-03      1.08e-03    3.2e-05
2684000      3.07e-02      1.96e-03      4.99e-03    3.2e-05
2686000      2.77e-02      3.09e-03      3.77e-03    3.2e-05
2688000      1.16e-01      2.34e-03      2.01e-02    3.2e-05
2690000      2.92e-02      1.10e-03      4.96e-03    3.2e-05
2692000      1.82e-01      2.27e-03      3.15e-02    3.2e-05
2694000      1.61e-02      1.17e-03      2.30e-03    3.2e-05
2696000      1.46e-02      1.40e-03      1.67e-03    3.2e-05
2698000      8.20e-02      6.21e-04      1.42e-02    3.2e-05
2700000      2.19e-02      1.99e-03      3.28e-03    3.2e-05
2702000      6.00e-02      4.79e-03      9.34e-03    3.2e-05
2704000      1.13e-01      6.01e-03      1.88e-02    3.2e-05
2706000      1.85e-02      1.67e-03      2.78e-03    3.2e-05
2708000      2.15e-02      3.65e-04      3.72e-03    3.2e-05
2710000      3.26e-02      2.02e-03      5.32e-03    3.2e-05
2712000      2.87e-02      1.11e-03      4.74e-03    3.2e-05
2714000      3.37e-02      4.13e-03      1.55e-03    3.2e-05
2716000      1.47e-02      2.09e-05      2.55e-03    3.2e-05
2718000      2.94e-02      3.94e-03      3.42e-03    3.2e-05
2720000      1.80e-01      2.57e-03      3.20e-02    3.1e-05
2722000      2.73e-02      3.18e-03      3.70e-03    3.1e-05
2724000      1.25e-02      1.45e-03      9.15e-04    3.1e-05
2726000      2.23e-02      1.84e-03      3.02e-03    3.1e-05
2728000      5.47e-02      7.29e-03      6.52e-03    3.1e-05
2730000      1.63e-02      2.27e-03      1.84e-03    3.1e-05
2732000      8.22e-03      7.60e-04      1.00e-03    3.1e-05
2734000      1.12e-02      1.35e-03      6.38e-04    3.1e-05
2736000      7.44e-02      3.25e-04      1.32e-02    3.1e-05
2738000      1.11e-02      8.02e-04      1.63e-03    3.1e-05
2740000      2.51e-02      3.60e-03      2.69e-03    3.1e-05
2742000      1.62e-02      8.95e-04      2.61e-03    3.1e-05
2744000      1.36e-01      1.82e-03      2.41e-02    3.1e-05
2746000      3.86e-02      3.69e-03      4.50e-03    3.1e-05
2748000      4.37e-02      3.31e-03      6.25e-03    3.1e-05
2750000      1.33e-01      3.06e-03      2.33e-02    3.1e-05
2752000      1.79e-02      8.83e-04      2.94e-03    3.1e-05
2754000      3.54e-02      1.66e-03      6.09e-03    3.1e-05
2756000      4.58e-02      5.06e-03      4.02e-03    3.1e-05
2758000      1.69e-01      2.60e-03      2.99e-02    3.1e-05
2760000      2.55e-02      1.90e-03      3.78e-03    2.9e-05
2762000      2.70e-02      2.31e-03      3.64e-03    2.9e-05
2764000      1.69e-01      5.18e-03      3.04e-02    2.9e-05
2766000      3.88e-02      8.02e-04      7.03e-03    2.9e-05
2768000      3.12e-02      1.41e-03      5.51e-03    2.9e-05
2770000      6.95e-02      2.15e-03      1.25e-02    2.9e-05
2772000      7.39e-02      7.09e-04      1.35e-02    2.9e-05
2774000      9.46e-02      8.82e-04      1.72e-02    2.9e-05
2776000      1.75e-01      3.77e-03      3.17e-02    2.9e-05
2778000      4.52e-02      4.91e-04      8.22e-03    2.9e-05
2780000      2.42e-02      1.36e-03      3.97e-03    2.9e-05
2782000      2.62e-02      8.16e-04      4.63e-03    2.9e-05
2784000      1.88e-02      1.19e-03      3.21e-03    2.9e-05
2786000      4.46e-03      2.46e-04      7.32e-04    2.9e-05
2788000      2.25e-02      2.64e-05      4.10e-03    2.9e-05
2790000      3.26e-02      2.72e-03      5.27e-03    2.9e-05
2792000      3.86e-02      3.29e-03      5.22e-03    2.9e-05
2794000      4.64e-02      3.43e-03      6.89e-03    2.9e-05
2796000      1.22e-01      4.78e-04      2.22e-02    2.9e-05
2798000      7.13e-02      7.21e-03      7.86e-03    2.9e-05
2800000      1.58e-01      5.23e-03      2.91e-02    2.8e-05
2802000      5.72e-02      5.68e-03      8.91e-03    2.8e-05
2804000      2.33e-02      1.67e-03      3.58e-03    2.8e-05
2806000      8.79e-03      1.03e-03      1.24e-03    2.8e-05
2808000      1.73e-01      6.47e-03      3.09e-02    2.8e-05
2810000      6.28e-02      1.13e-03      1.16e-02    2.8e-05
2812000      2.25e-02      1.28e-03      3.77e-03    2.8e-05
2814000      3.20e-02      2.80e-03      5.22e-03    2.8e-05
2816000      4.21e-02      3.32e-04      7.87e-03    2.8e-05
2818000      2.24e-02      3.10e-03      2.67e-03    2.8e-05
2820000      1.23e-02      6.22e-04      2.11e-03    2.8e-05
2822000      2.12e-02      1.51e-03      3.28e-03    2.8e-05
2824000      1.03e-01      4.92e-03      1.78e-02    2.8e-05
2826000      2.75e-02      2.05e-04      5.15e-03    2.8e-05
2828000      6.40e-02      1.59e-03      1.17e-02    2.8e-05
2830000      2.19e-02      1.57e-03      3.77e-03    2.8e-05
2832000      3.28e-02      5.37e-04      6.12e-03    2.8e-05
2834000      3.15e-02      3.03e-03      3.84e-03    2.8e-05
2836000      1.37e-01      3.92e-03      2.54e-02    2.8e-05
2838000      3.28e-02      4.92e-03      3.38e-03    2.8e-05
2840000      2.66e-02      3.11e-03      1.95e-03    2.6e-05
2842000      6.90e-02      2.96e-03      1.25e-02    2.6e-05
2844000      1.35e-01      2.56e-03      2.58e-02    2.6e-05
2846000      2.24e-02      8.54e-04      4.10e-03    2.6e-05
2848000      2.07e-02      1.50e-03      3.25e-03    2.6e-05
2850000      3.24e-02      3.24e-03      5.16e-03    2.6e-05
2852000      2.83e-02      1.78e-03      4.72e-03    2.6e-05
2854000      2.75e-02      2.37e-03      3.86e-03    2.6e-05
2856000      2.91e-02      2.43e-03      4.21e-03    2.6e-05
2858000      1.45e-01      1.37e-04      2.77e-02    2.6e-05
2860000      1.30e-01      2.00e-03      2.49e-02    2.6e-05
2862000      2.49e-02      2.12e-03      3.55e-03    2.6e-05
2864000      2.10e-01      3.39e-03      4.02e-02    2.6e-05
2866000      1.63e-02      3.30e-04      3.09e-03    2.6e-05
2868000      3.92e-02      7.28e-04      7.44e-03    2.6e-05
2870000      2.87e-02      1.35e-03      5.11e-03    2.6e-05
2872000      2.26e-02      1.81e-03      3.34e-03    2.6e-05
2874000      3.58e-02      2.09e-03      6.48e-03    2.6e-05
2876000      4.03e-02      2.22e-04      7.73e-03    2.6e-05
2878000      2.47e-02      2.26e-03      4.08e-03    2.6e-05
2880000      7.31e-02      2.69e-03      1.38e-02    2.5e-05
2882000      1.09e-01      1.78e-03      2.14e-02    2.5e-05
2884000      1.29e-02      1.35e-03      2.06e-03    2.5e-05
2886000      2.24e-02      2.76e-03      9.41e-04    2.5e-05
2888000      1.50e-01      1.23e-04      2.94e-02    2.5e-05
2890000      1.26e-01      1.91e-03      2.46e-02    2.5e-05
2892000      2.09e-02      7.69e-04      3.93e-03    2.5e-05
2894000      1.26e-01      4.66e-04      2.47e-02    2.5e-05
2896000      1.74e-01      8.67e-03      3.29e-02    2.5e-05
2898000      2.45e-02      1.25e-03      4.62e-03    2.5e-05
2900000      1.40e-01      1.82e-03      2.74e-02    2.5e-05
2902000      1.99e-02      1.32e-03      3.33e-03    2.5e-05
2904000      2.87e-02      1.00e-03      5.54e-03    2.5e-05
2906000      9.10e-03      2.03e-05      1.79e-03    2.5e-05
2908000      6.74e-02      4.91e-03      1.08e-02    2.5e-05
2910000      5.13e-02      1.47e-03      9.96e-03    2.5e-05
2912000      1.36e-02      1.62e-03      9.01e-04    2.5e-05
2914000      3.49e-02      9.83e-04      6.69e-03    2.5e-05
2916000      3.05e-02      2.71e-03      4.28e-03    2.5e-05
2918000      1.67e-02      1.77e-03      2.64e-03    2.5e-05
2920000      7.21e-02      2.94e-04      1.45e-02    2.4e-05
2922000      3.62e-02      4.19e-03      5.58e-03    2.4e-05
2924000      1.48e-01      6.17e-04      2.99e-02    2.4e-05
2926000      1.86e-01      2.80e-04      3.75e-02    2.4e-05
2928000      1.21e-02      1.11e-03      2.10e-03    2.4e-05
2930000      1.11e-02      1.26e-03      9.96e-04    2.4e-05
2932000      2.00e-01      2.92e-03      4.03e-02    2.4e-05
2934000      1.55e-01      1.14e-03      3.12e-02    2.4e-05
2936000      2.45e-02      2.79e-03      2.12e-03    2.4e-05
2938000      1.56e-01      1.48e-04      3.14e-02    2.4e-05
2940000      1.69e-02      7.26e-04      3.20e-03    2.4e-05
2942000      1.72e-01      2.00e-03      3.46e-02    2.4e-05
2944000      6.48e-02      6.63e-04      1.30e-02    2.4e-05
2946000      2.45e-02      2.89e-03      1.79e-03    2.4e-05
2948000      2.74e-02      3.18e-03      4.21e-03    2.4e-05
2950000      2.03e-02      2.78e-03      2.63e-03    2.4e-05
2952000      1.83e-02      1.13e-04      3.69e-03    2.4e-05
2954000      1.59e-02      1.85e-03      2.42e-03    2.4e-05
2956000      3.46e-02      3.95e-03      5.37e-03    2.4e-05
2958000      2.29e-02      3.73e-03      1.92e-03    2.4e-05
2960000      1.64e-02      2.03e-03      7.12e-04    2.2e-05
2962000      3.25e-02      4.01e-03      4.84e-03    2.2e-05
2964000      9.59e-02      2.83e-03      1.95e-02    2.2e-05
2966000      2.58e-02      2.51e-03      4.48e-03    2.2e-05
2968000      8.22e-04      5.88e-04      0.00e+00    2.2e-05
2970000      1.37e-01      8.62e-04      2.84e-02    2.2e-05
2972000      2.72e-02      2.03e-03      4.54e-03    2.2e-05
2974000      8.32e-02      1.82e-03      1.70e-02    2.2e-05
2976000      1.79e-02      8.37e-04      3.44e-03    2.2e-05
2978000      1.70e-01      1.24e-03      3.52e-02    2.2e-05
2980000      1.40e-02      1.56e-04      2.88e-03    2.2e-05
2982000      2.24e-02      1.58e-03      4.24e-03    2.2e-05
2984000      1.85e-02      1.68e-03      2.67e-03    2.2e-05
2986000      1.29e-02      1.62e-03      3.32e-04    2.2e-05
2988000      1.11e-01      2.88e-03      2.27e-02    2.2e-05
2990000      2.22e-02      1.12e-03      4.21e-03    2.2e-05
2992000      1.13e-01      3.90e-04      2.34e-02    2.2e-05
2994000      3.58e-02      1.44e-03      7.02e-03    2.2e-05
