# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
234700 0.114161 0.108102 -1.77675 3.15698
234800 0.114411 0.108326 -1.79053 3.20634
234900 0.114661 0.108551 -1.76633 3.12011
235000 0.114911 0.108775 -1.824 3.32711
235100 0.115161 0.108999 -1.79491 3.22181
235200 0.115411 0.109223 -1.83341 3.36145
235300 0.115661 0.109447 -1.78428 3.18406
235400 0.115911 0.109671 -1.81036 3.27769
235500 0.116161 0.109895 -1.80238 3.24866
235600 0.116411 0.110119 -1.83018 3.34962
235700 0.116661 0.110343 -1.78896 3.20081
235800 0.116911 0.110567 -1.78419 3.1837
235900 0.117161 0.110791 -1.79911 3.23696
236000 0.117411 0.111015 -1.80058 3.24224
236100 0.117661 0.111238 -1.79865 3.23548
236200 0.117911 0.111462 -1.80166 3.2461
236300 0.118161 0.111686 -1.82087 3.31573
236400 0.118411 0.111909 -1.80849 3.27079
236500 0.118661 0.112133 -1.82209 3.3202
236600 0.118911 0.112356 -1.79249 3.21306
236700 0.119161 0.11258 -1.82636 3.3356
236800 0.119411 0.112803 -1.79941 3.23792
236900 0.119661 0.113026 -1.80707 3.26553
237000 0.119911 0.113249 -1.75706 3.08748
237100 0.120161 0.113473 -1.76763 3.12494
237200 0.120411 0.113696 -1.7718 3.13974
237300 0.120661 0.113919 -1.75388 3.07631
237400 0.120911 0.114142 -1.78132 3.17321
237500 0.121161 0.114365 -1.76608 3.11916
237600 0.121411 0.114588 -1.78632 3.19096
237700 0.121661 0.114811 -1.76862 3.12807
237800 0.121911 0.115034 -1.76022 3.09874
237900 0.122161 0.115257 -1.74709 3.05262
238000 0.122411 0.115479 -1.78633 3.19104
238100 0.122661 0.115702 -1.77323 3.1444
238200 0.122911 0.115925 -1.8024 3.24879
238300 0.123161 0.116147 -1.78885 3.20014
238400 0.123411 0.11637 -1.79906 3.23664
238500 0.123661 0.116592 -1.77374 3.14624
238600 0.123911 0.116815 -1.76455 3.11371
238700 0.124161 0.117037 -1.75751 3.08895
238800 0.124411 0.11726 -1.75286 3.07255
238900 0.124661 0.117482 -1.74441 3.04298
239000 0.124911 0.117704 -1.77032 3.13423
239100 0.125161 0.117926 -1.77172 3.13916
239200 0.125411 0.118149 -1.775 3.151
239300 0.125661 0.118371 -1.81021 3.27694
239400 0.125911 0.118593 -1.80308 3.2513
239500 0.126161 0.118815 -1.82415 3.32767
239600 0.126411 0.119037 -1.78062 3.17077
239700 0.126661 0.119259 -1.84399 3.40052
239800 0.126911 0.11948 -1.827 3.33833
239900 0.127161 0.119702 -1.83249 3.35822
240000 0.127411 0.119924 -1.80756 3.26762
240100 0.127661 0.120146 -1.80115 3.24451
240200 0.127911 0.120367 -1.82158 3.31864
240300 0.128161 0.120589 -1.7964 3.2274
240400 0.128411 0.120811 -1.82358 3.32561
240500 0.128661 0.121032 -1.77926 3.16579
240600 0.128911 0.121254 -1.78931 3.20175
240700 0.129161 0.121475 -1.76103 3.10139
240800 0.129411 0.121696 -1.7975 3.23103
240900 0.129661 0.121918 -1.74957 3.06108
