#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
1497000      1.15e+00      5.48e-02      7.40e-02    2.3e-04
1498000      1.04e+00      1.65e-02      6.88e-02    2.3e-04
1499000      9.38e-02      2.39e-03      6.18e-03    2.3e-04
1500000      1.44e+00      2.33e-02      9.75e-02    2.1e-04
1501000      6.54e-01      1.09e-02      4.44e-02    2.1e-04
1502000      4.31e-01      5.44e-02      2.27e-02    2.1e-04
1503000      6.20e-01      2.78e-03      4.22e-02    2.1e-04
1504000      7.37e-01      6.34e-03      5.02e-02    2.1e-04
1505000      1.31e+00      4.15e-02      8.86e-02    2.1e-04
1506000      3.79e-01      2.87e-02      2.39e-02    2.1e-04
1507000      8.73e-01      2.00e-02      5.93e-02    2.1e-04
1508000      3.70e-01      1.46e-02      2.50e-02    2.1e-04
1509000      1.19e-01      1.47e-03      8.11e-03    2.1e-04
1510000      6.83e-01      1.39e-02      4.63e-02    2.1e-04
1511000      5.96e-02      8.24e-03      2.92e-03    2.1e-04
1512000      3.84e-01      1.03e-02      2.59e-02    2.1e-04
1513000      8.20e-01      1.21e-02      5.58e-02    2.1e-04
1514000      3.42e-01      4.07e-03      2.33e-02    2.1e-04
1515000      6.81e-01      2.97e-02      4.53e-02    2.1e-04
1516000      7.79e-01      3.19e-02      5.19e-02    2.1e-04
1517000      1.26e+00      1.18e-02      8.57e-02    2.1e-04
1518000      5.99e-01      1.02e-02      4.06e-02    2.1e-04
1519000      6.74e-01      4.91e-04      4.59e-02    2.1e-04
1520000      7.31e-01      1.97e-02      4.95e-02    2.1e-04
1521000      5.10e-01      7.94e-03      3.46e-02    2.1e-04
1522000      5.53e-01      3.22e-03      3.77e-02    2.1e-04
1523000      9.62e-01      2.42e-02      6.50e-02    2.1e-04
1524000      5.11e-01      7.27e-03      3.47e-02    2.1e-04
1525000      5.83e-01      7.42e-03      3.96e-02    2.1e-04
1526000      3.78e-02      9.07e-04      2.56e-03    2.1e-04
1527000      1.27e+00      5.68e-04      8.63e-02    2.1e-04
1528000      8.64e-01      1.21e-02      5.87e-02    2.1e-04
1529000      8.91e-01      6.88e-02      5.59e-02    2.1e-04
1530000      8.48e-01      2.63e-02      5.71e-02    2.1e-04
1531000      7.98e-01      1.41e-02      5.41e-02    2.1e-04
1532000      9.12e-01      1.47e-02      6.20e-02    2.1e-04
1533000      6.22e-01      2.69e-02      4.13e-02    2.1e-04
1534000      1.37e-01      6.64e-03      9.06e-03    2.1e-04
1535000      1.52e+00      2.66e-02      1.04e-01    2.1e-04
1536000      6.48e-01      7.96e-03      4.40e-02    2.1e-04
1537000      6.00e-01      3.68e-02      3.99e-02    2.1e-04
1538000      3.23e-01      1.58e-03      2.20e-02    2.1e-04
1539000      1.27e-01      9.76e-03      8.30e-03    2.1e-04
1540000      6.64e-01      9.32e-03      4.50e-02    2.1e-04
1541000      1.07e-01      3.86e-05      7.28e-03    2.1e-04
1542000      1.03e+00      6.15e-03      7.03e-02    2.1e-04
1543000      9.34e-01      3.30e-03      6.36e-02    2.1e-04
1544000      6.71e-01      2.07e-02      4.51e-02    2.1e-04
1545000      8.38e-02      7.47e-03      5.10e-03    2.1e-04
1546000      6.46e-01      2.22e-02      4.34e-02    2.1e-04
1547000      1.13e+00      5.32e-03      7.71e-02    2.1e-04
1548000      5.07e-01      1.46e-02      3.42e-02    2.1e-04
1549000      1.82e-01      3.34e-03      1.23e-02    2.1e-04
1550000      1.23e-01      2.88e-02      4.69e-03    2.0e-04
1551000      5.35e-02      2.53e-03      3.63e-03    2.0e-04
1552000      8.23e-01      8.97e-03      5.74e-02    2.0e-04
1553000      7.00e-01      1.04e-02      4.88e-02    2.0e-04
1554000      2.61e-01      7.09e-02      4.31e-03    2.0e-04
1555000      7.05e-02      7.57e-03      4.13e-03    2.0e-04
1556000      6.65e-01      1.14e-02      4.63e-02    2.0e-04
1557000      1.25e+00      9.97e-03      8.74e-02    2.0e-04
1558000      2.65e-01      1.41e-03      1.85e-02    2.0e-04
1559000      6.35e-01      1.27e-02      4.43e-02    2.0e-04
1560000      1.56e-01      3.02e-03      1.08e-02    2.0e-04
1561000      7.93e-02      1.43e-03      5.53e-03    2.0e-04
1562000      1.16e-01      2.35e-02      5.64e-03    2.0e-04
1563000      2.70e-01      7.48e-03      1.88e-02    2.0e-04
1564000      3.98e-01      1.76e-03      2.78e-02    2.0e-04
1565000      6.55e-01      6.85e-03      4.57e-02    2.0e-04
1566000      4.73e-01      2.44e-02      3.25e-02    2.0e-04
1567000      1.03e+00      2.43e-02      7.17e-02    2.0e-04
1568000      5.16e-01      1.38e-03      3.61e-02    2.0e-04
1569000      1.00e+00      1.81e-02      6.98e-02    2.0e-04
1570000      3.56e-01      3.57e-02      2.32e-02    2.0e-04
1571000      1.08e-01      8.40e-03      7.23e-03    2.0e-04
1572000      7.22e-01      4.57e-03      5.04e-02    2.0e-04
1573000      6.03e-01      5.83e-03      4.21e-02    2.0e-04
1574000      3.16e-01      1.48e-02      2.18e-02    2.0e-04
1575000      1.15e+00      1.01e-02      8.03e-02    2.0e-04
1576000      6.04e-01      1.56e-02      4.18e-02    2.0e-04
1577000      6.94e-01      1.38e-02      4.84e-02    2.0e-04
1578000      1.50e+00      4.79e-03      1.05e-01    2.0e-04
1579000      8.94e-01      8.44e-02      5.88e-02    2.0e-04
1580000      5.62e-01      3.30e-03      3.92e-02    2.0e-04
1581000      8.40e-01      3.56e-03      5.87e-02    2.0e-04
1582000      9.17e-02      4.26e-03      6.23e-03    2.0e-04
1583000      6.98e-01      1.32e-02      4.87e-02    2.0e-04
1584000      9.55e-01      2.61e-02      6.64e-02    2.0e-04
1585000      6.07e-02      1.48e-03      4.23e-03    2.0e-04
1586000      4.03e-01      1.67e-03      2.82e-02    2.0e-04
1587000      1.68e-01      1.08e-02      1.11e-02    2.0e-04
1588000      4.90e-01      4.66e-03      3.42e-02    2.0e-04
1589000      1.10e-01      1.52e-02      5.50e-03    2.0e-04
1590000      7.09e-01      6.95e-03      4.95e-02    2.0e-04
1591000      1.09e+00      1.47e-02      7.58e-02    2.0e-04
1592000      6.40e-01      1.67e-03      4.47e-02    2.0e-04
1593000      1.86e-01      2.48e-02      9.65e-03    2.0e-04
1594000      3.33e-01      3.76e-02      1.91e-02    2.0e-04
1595000      9.11e-01      2.07e-02      6.35e-02    2.0e-04
1596000      7.14e-01      8.99e-03      4.98e-02    2.0e-04
1597000      2.43e-01      2.04e-02      1.62e-02    2.0e-04
1598000      6.96e-01      1.00e-02      4.86e-02    2.0e-04
1599000      1.36e+00      2.78e-02      9.47e-02    2.0e-04
1600000      7.26e-01      4.04e-02      5.10e-02    1.9e-04
1601000      1.99e-01      9.15e-03      1.39e-02    1.9e-04
1602000      1.94e-01      3.09e-02      1.14e-02    1.9e-04
1603000      3.47e-01      9.31e-03      2.47e-02    1.9e-04
1604000      4.63e-02      1.86e-03      3.28e-03    1.9e-04
1605000      1.27e-01      1.06e-02      8.69e-03    1.9e-04
1606000      7.00e-01      6.55e-03      5.01e-02    1.9e-04
1607000      5.88e-01      5.55e-03      4.21e-02    1.9e-04
1608000      6.86e-01      8.66e-03      4.91e-02    1.9e-04
1609000      6.16e-01      1.85e-03      4.42e-02    1.9e-04
1610000      6.96e-01      1.95e-02      4.94e-02    1.9e-04
1611000      1.23e+00      5.72e-04      8.79e-02    1.9e-04
1612000      5.68e-01      1.29e-02      4.05e-02    1.9e-04
1613000      4.13e-01      1.43e-02      2.94e-02    1.9e-04
1614000      2.68e-01      8.56e-03      1.90e-02    1.9e-04
1615000      1.75e-01      8.38e-03      1.22e-02    1.9e-04
1616000      4.91e-01      8.90e-03      3.51e-02    1.9e-04
1617000      1.29e+00      1.67e-02      9.26e-02    1.9e-04
1618000      4.82e-01      7.40e-04      3.46e-02    1.9e-04
1619000      7.59e-01      2.35e-02      5.38e-02    1.9e-04
1620000      4.52e-01      2.93e-03      3.24e-02    1.9e-04
1621000      5.19e-02      6.47e-03      2.87e-03    1.9e-04
1622000      6.56e-01      2.24e-02      4.63e-02    1.9e-04
1623000      9.71e-02      5.76e-03      6.64e-03    1.9e-04
1624000      8.59e-01      3.40e-03      6.15e-02    1.9e-04
1625000      5.49e-01      1.10e-02      3.93e-02    1.9e-04
1626000      4.16e-01      4.88e-03      2.98e-02    1.9e-04
1627000      1.51e+00      1.13e-02      1.08e-01    1.9e-04
1628000      5.18e-01      4.26e-03      3.71e-02    1.9e-04
1629000      5.87e-01      9.82e-03      4.19e-02    1.9e-04
1630000      1.76e-01      2.21e-02      9.72e-03    1.9e-04
1631000      7.50e-02      1.10e-02      3.56e-03    1.9e-04
1632000      9.38e-01      6.65e-03      6.72e-02    1.9e-04
1633000      4.92e-01      2.85e-02      3.37e-02    1.9e-04
1634000      1.02e+00      1.35e-02      7.29e-02    1.9e-04
1635000      8.15e-02      6.06e-03      5.63e-03    1.9e-04
1636000      5.78e-01      2.51e-03      4.14e-02    1.9e-04
1637000      5.01e-01      5.58e-03      3.59e-02    1.9e-04
1638000      7.10e-01      1.29e-02      5.08e-02    1.9e-04
1639000      8.45e-02      1.31e-02      3.73e-03    1.9e-04
1640000      5.18e-01      2.98e-03      3.71e-02    1.9e-04
1641000      6.49e-01      2.16e-02      4.59e-02    1.9e-04
1642000      1.72e+00      4.12e-02      1.22e-01    1.9e-04
1643000      1.83e-01      2.59e-02      1.13e-02    1.9e-04
1644000      7.97e-01      1.52e-02      5.69e-02    1.9e-04
1645000      2.55e-01      5.92e-03      1.82e-02    1.9e-04
1646000      5.39e-01      3.01e-02      3.71e-02    1.9e-04
1647000      3.81e-01      2.19e-02      2.64e-02    1.9e-04
1648000      6.20e-01      1.31e-02      4.42e-02    1.9e-04
1649000      1.28e-01      6.73e-03      9.00e-03    1.9e-04
1650000      5.01e-01      9.16e-03      3.67e-02    1.8e-04
1651000      1.23e+00      2.86e-03      9.07e-02    1.8e-04
1652000      1.29e-01      2.44e-02      6.92e-03    1.8e-04
1653000      6.02e-02      8.38e-03      3.10e-03    1.8e-04
1654000      6.40e-01      2.17e-02      4.67e-02    1.8e-04
1655000      3.27e-01      1.03e-04      2.40e-02    1.8e-04
1656000      4.71e-01      1.48e-02      3.42e-02    1.8e-04
1657000      1.24e+00      6.17e-03      9.14e-02    1.8e-04
1658000      2.28e-01      5.23e-03      1.67e-02    1.8e-04
1659000      9.90e-02      6.00e-04      7.28e-03    1.8e-04
1660000      7.30e-02      1.23e-02      4.25e-03    1.8e-04
1661000      6.15e-02      8.24e-03      3.95e-03    1.8e-04
1662000      7.83e-01      3.72e-03      5.76e-02    1.8e-04
1663000      1.96e-01      5.15e-03      1.44e-02    1.8e-04
1664000      5.29e-02      7.01e-03      3.41e-03    1.8e-04
1665000      6.64e-02      3.10e-03      4.74e-03    1.8e-04
1666000      1.16e-01      1.12e-02      8.00e-03    1.8e-04
1667000      1.16e+00      4.07e-02      8.42e-02    1.8e-04
1668000      6.14e-01      1.05e-02      4.50e-02    1.8e-04
1669000      5.62e-02      4.75e-03      3.73e-03    1.8e-04
1670000      1.23e+00      1.65e-02      9.02e-02    1.8e-04
1671000      1.94e-01      3.46e-03      1.42e-02    1.8e-04
1672000      7.74e-01      7.68e-03      5.69e-02    1.8e-04
1673000      2.34e+00      1.88e-02      1.72e-01    1.8e-04
1674000      4.60e-01      1.16e-02      3.37e-02    1.8e-04
1675000      3.38e-01      1.02e-02      2.46e-02    1.8e-04
1676000      1.45e+00      2.43e-02      1.06e-01    1.8e-04
1677000      6.71e-01      8.54e-03      4.93e-02    1.8e-04
1678000      2.48e-01      3.86e-03      1.82e-02    1.8e-04
1679000      5.04e-01      8.19e-03      3.69e-02    1.8e-04
1680000      8.28e-02      1.31e-03      6.07e-03    1.8e-04
1681000      5.21e-01      1.42e-02      3.81e-02    1.8e-04
1682000      2.29e-01      2.33e-02      1.56e-02    1.8e-04
1683000      1.05e-01      7.79e-03      7.15e-03    1.8e-04
1684000      6.02e-01      9.74e-03      4.41e-02    1.8e-04
1685000      6.72e-01      9.86e-03      4.93e-02    1.8e-04
1686000      4.35e-01      2.35e-03      3.20e-02    1.8e-04
1687000      7.86e-01      1.15e-02      5.77e-02    1.8e-04
1688000      9.66e-01      2.20e-02      7.08e-02    1.8e-04
1689000      1.28e+00      2.47e-01      6.75e-02    1.8e-04
1690000      4.50e-01      2.40e-03      3.31e-02    1.8e-04
1691000      7.34e-01      7.22e-03      5.39e-02    1.8e-04
1692000      5.18e-02      2.55e-03      3.74e-03    1.8e-04
1693000      3.46e-01      4.38e-03      2.54e-02    1.8e-04
1694000      1.17e-01      7.68e-03      8.10e-03    1.8e-04
1695000      3.26e-01      4.05e-02      1.85e-02    1.8e-04
1696000      1.14e+00      1.90e-04      8.36e-02    1.8e-04
1697000      9.74e-01      1.39e-03      7.16e-02    1.8e-04
1698000      7.75e-01      1.57e-02      5.67e-02    1.8e-04
1699000      5.14e-01      1.91e-02      3.71e-02    1.8e-04
1700000      1.15e+00      6.57e-03      8.67e-02    1.7e-04
1701000      3.59e-01      6.16e-03      2.70e-02    1.7e-04
1702000      6.96e-01      1.96e-02      5.20e-02    1.7e-04
1703000      9.42e-02      6.24e-03      6.68e-03    1.7e-04
1704000      1.61e+00      1.42e-02      1.21e-01    1.7e-04
1705000      2.31e-01      8.20e-03      1.73e-02    1.7e-04
1706000      7.09e-01      3.30e-03      5.35e-02    1.7e-04
1707000      5.35e-01      8.68e-03      4.02e-02    1.7e-04
1708000      5.89e-01      2.97e-02      4.29e-02    1.7e-04
1709000      1.02e-01      5.01e-06      7.71e-03    1.7e-04
1710000      6.70e-01      2.07e-02      4.99e-02    1.7e-04
1711000      7.36e-01      4.72e-03      5.55e-02    1.7e-04
1712000      1.35e+00      2.93e-02      1.01e-01    1.7e-04
1713000      6.32e-01      6.47e-03      4.77e-02    1.7e-04
1714000      6.97e-01      4.61e-03      5.26e-02    1.7e-04
1715000      6.20e-01      1.50e-02      4.64e-02    1.7e-04
1716000      3.38e-01      2.28e-02      2.39e-02    1.7e-04
1717000      4.46e-01      1.51e-02      3.31e-02    1.7e-04
1718000      4.46e-01      9.46e-03      3.34e-02    1.7e-04
1719000      6.51e-01      7.10e-03      4.90e-02    1.7e-04
1720000      1.91e-01      1.73e-02      1.28e-02    1.7e-04
1721000      6.48e-01      1.88e-02      4.83e-02    1.7e-04
1722000      2.79e-01      2.77e-02      1.96e-02    1.7e-04
1723000      2.89e-01      2.23e-02      2.00e-02    1.7e-04
1724000      5.24e-01      2.64e-04      3.96e-02    1.7e-04
1725000      9.26e-01      8.39e-03      6.99e-02    1.7e-04
1726000      4.31e-01      1.69e-02      3.19e-02    1.7e-04
1727000      9.23e-01      3.60e-02      6.90e-02    1.7e-04
1728000      7.55e-02      1.49e-02      3.95e-03    1.7e-04
1729000      1.85e+00      8.29e-03      1.40e-01    1.7e-04
1730000      6.61e-01      2.49e-02      4.94e-02    1.7e-04
1731000      3.81e-01      2.59e-02      2.69e-02    1.7e-04
1732000      6.70e-02      1.35e-03      5.04e-03    1.7e-04
1733000      6.40e-01      3.40e-02      4.64e-02    1.7e-04
1734000      7.84e-01      6.48e-04      5.91e-02    1.7e-04
1735000      7.68e-01      1.98e-03      5.79e-02    1.7e-04
1736000      5.12e-01      2.13e-03      3.86e-02    1.7e-04
1737000      5.72e-01      1.82e-03      4.32e-02    1.7e-04
1738000      6.99e-01      3.46e-03      5.27e-02    1.7e-04
1739000      1.14e-01      9.85e-03      7.67e-03    1.7e-04
1740000      8.20e-01      2.18e-02      6.13e-02    1.7e-04
1741000      4.55e-01      1.39e-02      3.39e-02    1.7e-04
1742000      7.51e-01      4.30e-02      5.54e-02    1.7e-04
1743000      5.38e-01      1.68e-02      4.01e-02    1.7e-04
1744000      5.49e-01      8.75e-03      4.13e-02    1.7e-04
1745000      1.04e+00      8.18e-03      7.86e-02    1.7e-04
1746000      9.56e-01      5.23e-03      7.21e-02    1.7e-04
1747000      3.89e-01      6.22e-03      2.92e-02    1.7e-04
1748000      4.96e-01      1.38e-02      3.72e-02    1.7e-04
1749000      6.02e-01      2.85e-03      4.54e-02    1.7e-04
1750000      5.05e-01      2.87e-03      3.90e-02    1.7e-04
1751000      5.86e-01      1.19e-02      4.51e-02    1.7e-04
1752000      8.22e-01      1.23e-02      6.34e-02    1.7e-04
1753000      6.01e-02      4.25e-03      4.49e-03    1.7e-04
1754000      5.19e-01      2.51e-05      4.02e-02    1.7e-04
1755000      7.54e-02      6.07e-03      5.31e-03    1.7e-04
1756000      6.29e-01      1.40e-02      4.83e-02    1.7e-04
1757000      7.37e-01      1.28e-02      5.68e-02    1.7e-04
1758000      5.90e-01      4.32e-03      4.56e-02    1.7e-04
1759000      8.56e-01      2.99e-02      6.51e-02    1.7e-04
1760000      6.04e-01      1.74e-03      4.67e-02    1.7e-04
1761000      3.46e-01      3.97e-03      2.68e-02    1.7e-04
1762000      1.11e-01      1.57e-02      5.88e-03    1.7e-04
1763000      6.02e-02      5.89e-03      4.02e-03    1.7e-04
1764000      5.23e-01      1.09e-02      4.02e-02    1.7e-04
1765000      1.40e+00      2.40e-02      1.08e-01    1.7e-04
1766000      6.61e-02      6.08e-03      4.50e-03    1.7e-04
1767000      9.30e-02      1.27e-02      6.24e-03    1.7e-04
1768000      3.98e-01      5.75e-03      3.07e-02    1.7e-04
1769000      5.84e-01      2.28e-03      4.52e-02    1.7e-04
1770000      3.22e-01      4.21e-03      2.48e-02    1.7e-04
1771000      2.75e-01      1.38e-02      2.09e-02    1.7e-04
1772000      3.66e-01      5.09e-03      2.82e-02    1.7e-04
1773000      7.21e-01      1.07e-03      5.58e-02    1.7e-04
1774000      5.80e-01      1.63e-02      4.44e-02    1.7e-04
1775000      1.56e+00      4.04e-03      1.21e-01    1.7e-04
1776000      1.21e+00      3.09e-02      9.26e-02    1.7e-04
1777000      1.71e+00      1.37e-02      1.32e-01    1.7e-04
1778000      6.36e-01      1.98e-03      4.92e-02    1.7e-04
1779000      8.77e-01      2.05e-02      6.76e-02    1.7e-04
1780000      7.59e-01      1.31e-02      5.85e-02    1.7e-04
1781000      9.13e-01      3.10e-03      7.07e-02    1.7e-04
1782000      1.81e-01      2.27e-02      1.06e-02    1.7e-04
1783000      3.94e-01      1.58e-02      2.98e-02    1.7e-04
1784000      1.25e-01      2.01e-02      5.37e-03    1.7e-04
1785000      4.46e-01      2.07e-02      3.40e-02    1.7e-04
1786000      1.68e+00      3.67e-02      1.29e-01    1.7e-04
1787000      5.92e-01      9.93e-04      4.58e-02    1.7e-04
1788000      6.19e-01      2.29e-02      4.72e-02    1.7e-04
1789000      4.98e-01      2.78e-02      3.69e-02    1.7e-04
1790000      5.81e-01      4.93e-02      4.04e-02    1.7e-04
1791000      1.69e+00      2.43e-02      1.30e-01    1.7e-04
1792000      1.38e+00      7.60e-03      1.07e-01    1.7e-04
1793000      1.69e+00      2.33e-02      1.31e-01    1.7e-04
1794000      2.46e-01      8.85e-03      1.87e-02    1.7e-04
1795000      3.29e-01      1.50e-02      2.47e-02    1.7e-04
1796000      5.91e-01      1.67e-02      4.52e-02    1.7e-04
1797000      5.47e-01      1.70e-02      4.18e-02    1.7e-04
1798000      1.43e+00      2.65e-02      1.11e-01    1.7e-04
